pincode,population,grade
761118,45244,district_apportioned
761119,45244,district_apportioned
761120,45244,district_apportioned
761121,45244,district_apportioned
761122,45244,district_apportioned
761123,45244,district_apportioned
761124,45244,district_apportioned
761125,45244,district_apportioned
761126,45244,district_apportioned
761131,45244,district_apportioned
761132,45244,district_apportioned
761133,45244,district_apportioned
761140,45244,district_apportioned
761141,45244,district_apportioned
761143,45244,district_apportioned
761144,45244,district_apportioned
761146,45244,district_apportioned
761151,45244,district_apportioned
761200,33989,district_apportioned
761201,33989,district_apportioned
761206,33989,district_apportioned
761207,33989,district_apportioned
761208,33989,district_apportioned
761209,45244,district_apportioned
761210,33989,district_apportioned
761211,33989,district_apportioned
761212,33989,district_apportioned
761213,33989,district_apportioned
761214,33989,district_apportioned
761215,33989,district_apportioned
761217,33989,district_apportioned
762001,34910,district_apportioned
762002,34910,district_apportioned
762010,34910,district_apportioned
762011,34910,district_apportioned
762012,36764,district_apportioned
762013,36764,district_apportioned
762014,36764,district_apportioned
762015,36764,district_apportioned
762016,36764,district_apportioned
762017,36764,district_apportioned
762018,36764,district_apportioned
762019,34910,district_apportioned
762020,36764,district_apportioned
762021,34910,district_apportioned
762022,34910,district_apportioned
762023,36764,district_apportioned
762024,36764,district_apportioned
762026,36764,district_apportioned
762027,34910,district_apportioned
762028,34910,district_apportioned
762029,34910,district_apportioned
762030,36764,district_apportioned
762100,34910,district_apportioned
762101,34910,district_apportioned
762102,34910,district_apportioned
762103,34910,district_apportioned
762104,34910,district_apportioned
762105,34910,district_apportioned
762106,34910,district_apportioned
762107,34910,district_apportioned
762109,34910,district_apportioned
762110,34910,district_apportioned
762112,34910,district_apportioned
763001,47574,district_apportioned
763002,47574,district_apportioned
763003,47574,district_apportioned
763004,47574,district_apportioned
763008,47574,district_apportioned
764001,47574,district_apportioned
764002,47574,district_apportioned
764003,47574,district_apportioned
764004,47574,district_apportioned
764005,47574,district_apportioned
764006,47574,district_apportioned
764011,47574,district_apportioned
764014,47574,district_apportioned
764020,47574,district_apportioned
764021,47574,district_apportioned
764027,47574,district_apportioned
764028,47574,district_apportioned
764036,47574,district_apportioned
764037,47574,district_apportioned
764038,47574,district_apportioned
764039,47574,district_apportioned
764040,47574,district_apportioned
764041,61319,district_apportioned
764042,47574,district_apportioned
764043,47574,district_apportioned
764044,61319,district_apportioned
764045,61319,district_apportioned
764046,61319,district_apportioned
764047,61319,district_apportioned
764048,61319,district_apportioned
764049,45525,district_apportioned
764051,61319,district_apportioned
764052,61319,district_apportioned
764055,45525,district_apportioned
764056,47574,district_apportioned
764057,47574,district_apportioned
764058,47574,district_apportioned
764059,45525,district_apportioned
764061,45525,district_apportioned
764062,56936,district_apportioned
764063,45525,district_apportioned
764070,45525,district_apportioned
764071,45525,district_apportioned
764072,45525,district_apportioned
764073,45525,district_apportioned
764074,45525,district_apportioned
764075,45525,district_apportioned
764076,45525,district_apportioned
764077,45525,district_apportioned
764078,45525,district_apportioned
764081,47574,district_apportioned
764085,45525,district_apportioned
764086,61319,district_apportioned
764087,61319,district_apportioned
764088,45525,district_apportioned
765001,56936,district_apportioned
765002,56936,district_apportioned
765013,47574,district_apportioned
765015,56936,district_apportioned
765016,56936,district_apportioned
765017,45525,district_apportioned
765018,56936,district_apportioned
765019,56936,district_apportioned
765020,56936,district_apportioned
765021,56936,district_apportioned
765022,56936,district_apportioned
765023,56936,district_apportioned
765024,56936,district_apportioned
765025,56936,district_apportioned
765026,56936,district_apportioned
765029,56936,district_apportioned
765033,56936,district_apportioned
765034,56936,district_apportioned
766001,56317,district_apportioned
766002,56317,district_apportioned
766011,56317,district_apportioned
766012,56317,district_apportioned
766013,56317,district_apportioned
766014,56317,district_apportioned
766015,56317,district_apportioned
766016,56317,district_apportioned
766017,56317,district_apportioned
766018,56317,district_apportioned
766019,56317,district_apportioned
766020,56317,district_apportioned
766023,56317,district_apportioned
766026,56317,district_apportioned
766027,56317,district_apportioned
766028,56317,district_apportioned
766029,56317,district_apportioned
766031,56317,district_apportioned
766032,56317,district_apportioned
766036,56317,district_apportioned
766037,56317,district_apportioned
766100,56317,district_apportioned
766101,56317,district_apportioned
766102,56317,district_apportioned
766103,56317,district_apportioned
766104,122076,district_apportioned
766105,122076,district_apportioned
766106,122076,district_apportioned
766107,56317,district_apportioned
766108,122076,district_apportioned
766110,56317,district_apportioned
766111,122076,district_apportioned
766118,56317,district_apportioned
767001,56862,district_apportioned
767002,56862,district_apportioned
767016,45525,district_apportioned
767017,45525,district_apportioned
767018,45525,district_apportioned
767019,45525,district_apportioned
767020,45525,district_apportioned
767021,56862,district_apportioned
767022,56862,district_apportioned
767023,45525,district_apportioned
767024,56862,district_apportioned
767025,56862,district_apportioned
767026,56862,district_apportioned
767027,56862,district_apportioned
767028,56862,district_apportioned
767029,56862,district_apportioned
767030,56862,district_apportioned
767032,56862,district_apportioned
767033,56862,district_apportioned
767035,56862,district_apportioned
767037,56862,district_apportioned
767038,56862,district_apportioned
767039,56862,district_apportioned
767040,56862,district_apportioned
767041,56862,district_apportioned
767042,56862,district_apportioned
767045,45525,district_apportioned
767046,56862,district_apportioned
767048,56862,district_apportioned
767060,56862,district_apportioned
767061,56862,district_apportioned
767062,45525,district_apportioned
767065,56862,district_apportioned
767066,56862,district_apportioned
767067,56862,district_apportioned
767068,45525,district_apportioned
767070,56862,district_apportioned
767071,56862,district_apportioned
768001,37182,district_apportioned
768002,37182,district_apportioned
768003,37182,district_apportioned
768004,37182,district_apportioned
768005,37182,district_apportioned
768006,37182,district_apportioned
768016,37182,district_apportioned
768017,37182,district_apportioned
768018,37182,district_apportioned
768019,37182,district_apportioned
768020,37182,district_apportioned
768025,37182,district_apportioned
768026,37182,district_apportioned
768027,64402,district_apportioned
768028,64402,district_apportioned
768029,64402,district_apportioned
768030,64402,district_apportioned
768031,64402,district_apportioned
768032,64402,district_apportioned
768033,64402,district_apportioned
768034,64402,district_apportioned
768035,64402,district_apportioned
768036,64402,district_apportioned
768037,64402,district_apportioned
768038,64402,district_apportioned
768039,64402,district_apportioned
768040,64402,district_apportioned
768042,64402,district_apportioned
768045,37182,district_apportioned
768048,64402,district_apportioned
768049,64402,district_apportioned
768050,64402,district_apportioned
768052,64402,district_apportioned
768102,64402,district_apportioned
768103,64402,district_apportioned
768104,37182,district_apportioned
768105,37182,district_apportioned
768106,37182,district_apportioned
768107,44646,district_apportioned
768108,44646,district_apportioned
768109,44646,district_apportioned
768110,44646,district_apportioned
768111,64402,district_apportioned
768112,37182,district_apportioned
768113,37182,district_apportioned
768115,64402,district_apportioned
768118,37182,district_apportioned
768119,44646,district_apportioned
768121,44646,district_apportioned
768200,37182,district_apportioned
768201,36219,district_apportioned
768202,36219,district_apportioned
768203,36219,district_apportioned
768204,36219,district_apportioned
768210,37182,district_apportioned
768211,36219,district_apportioned
768212,37182,district_apportioned
768213,36219,district_apportioned
768214,37182,district_apportioned
768215,36219,district_apportioned
768216,36219,district_apportioned
768217,36219,district_apportioned
768218,36219,district_apportioned
768219,36219,district_apportioned
768220,36219,district_apportioned
768221,37182,district_apportioned
768222,37182,district_apportioned
768224,37182,district_apportioned
768225,36219,district_apportioned
768226,36219,district_apportioned
768227,37182,district_apportioned
768228,44646,district_apportioned
768233,36219,district_apportioned
768234,36219,district_apportioned
769001,35482,district_apportioned
769002,35482,district_apportioned
769003,35482,district_apportioned
769004,35482,district_apportioned
769005,35482,district_apportioned
769006,35482,district_apportioned
769007,35482,district_apportioned
769008,35482,district_apportioned
769009,35482,district_apportioned
769010,35482,district_apportioned
769011,35482,district_apportioned
769012,35482,district_apportioned
769013,35482,district_apportioned
769014,35482,district_apportioned
769015,35482,district_apportioned
769016,35482,district_apportioned
769042,35482,district_apportioned
769043,35482,district_apportioned
770001,35482,district_apportioned
770002,35482,district_apportioned
770011,35482,district_apportioned
770012,35482,district_apportioned
770013,35482,district_apportioned
770014,35482,district_apportioned
770015,35482,district_apportioned
770016,35482,district_apportioned
770017,35482,district_apportioned
770018,35482,district_apportioned
770019,35482,district_apportioned
770020,35482,district_apportioned
770021,35482,district_apportioned
770022,35482,district_apportioned
770023,35482,district_apportioned
770024,35482,district_apportioned
770025,35482,district_apportioned
770031,35482,district_apportioned
770032,35482,district_apportioned
770033,35482,district_apportioned
770034,35482,district_apportioned
770035,35482,district_apportioned
770036,35482,district_apportioned
770037,35482,district_apportioned
770038,35482,district_apportioned
770039,35482,district_apportioned
770040,35482,district_apportioned
770041,35482,district_apportioned
770042,35482,district_apportioned
770043,35482,district_apportioned
770044,35482,district_apportioned
770046,35482,district_apportioned
770048,35482,district_apportioned
770051,35482,district_apportioned
770052,35482,district_apportioned
770070,35482,district_apportioned
770072,35482,district_apportioned
770073,35482,district_apportioned
770074,35482,district_apportioned
770075,35482,district_apportioned
770076,35482,district_apportioned
781001,20788,district_apportioned
781002,20788,district_apportioned
781003,20788,district_apportioned
781004,20788,district_apportioned
781005,20788,district_apportioned
781006,20788,district_apportioned
781007,20788,district_apportioned
781008,20788,district_apportioned
781009,20788,district_apportioned
781010,20788,district_apportioned
781011,20788,district_apportioned
781012,20788,district_apportioned
781013,20788,district_apportioned
781014,20788,district_apportioned
781015,20788,district_apportioned
781016,20788,district_apportioned
781017,20788,district_apportioned
781018,20788,district_apportioned
781019,20788,district_apportioned
781020,20788,district_apportioned
781021,20788,district_apportioned
781022,20788,district_apportioned
781023,20788,district_apportioned
781024,20788,district_apportioned
781025,20788,district_apportioned
781026,20788,district_apportioned
781027,20788,district_apportioned
781028,20788,district_apportioned
781029,20788,district_apportioned
781030,20788,district_apportioned
781031,20788,district_apportioned
781032,20788,district_apportioned
781034,20788,district_apportioned
781035,20788,district_apportioned
781036,20788,district_apportioned
781037,20788,district_apportioned
781038,20788,district_apportioned
781039,20788,district_apportioned
781040,20788,district_apportioned
781101,20788,district_apportioned
781102,20788,district_apportioned
781103,20788,district_apportioned
781104,20788,district_apportioned
781120,20788,district_apportioned
781121,20788,district_apportioned
781122,20788,district_apportioned
781123,20788,district_apportioned
781124,20788,district_apportioned
781125,20788,district_apportioned
781126,18820,district_apportioned
781127,20788,district_apportioned
781128,20788,district_apportioned
781129,20788,district_apportioned
781131,20788,district_apportioned
781132,20788,district_apportioned
781133,20788,district_apportioned
781134,20788,district_apportioned
781135,20788,district_apportioned
781136,20788,district_apportioned
781137,20788,district_apportioned
781138,18820,district_apportioned
781141,20788,district_apportioned
781150,20788,district_apportioned
781171,20788,district_apportioned
781301,94090,district_apportioned
781302,94090,district_apportioned
781303,18820,district_apportioned
781304,18820,district_apportioned
781305,18820,district_apportioned
781306,18820,district_apportioned
781307,94090,district_apportioned
781308,94090,district_apportioned
781309,18820,district_apportioned
781310,18820,district_apportioned
781311,94090,district_apportioned
781312,18820,district_apportioned
781313,94090,district_apportioned
781314,94090,district_apportioned
781315,94090,district_apportioned
781316,94090,district_apportioned
781317,18820,district_apportioned
781318,94090,district_apportioned
781319,94090,district_apportioned
781321,94090,district_apportioned
781325,94090,district_apportioned
781326,94090,district_apportioned
781327,94090,district_apportioned
781328,94090,district_apportioned
781329,18820,district_apportioned
781330,94090,district_apportioned
781333,18820,district_apportioned
781334,18820,district_apportioned
781335,18820,district_apportioned
781337,18820,district_apportioned
781338,18820,district_apportioned
781339,18820,district_apportioned
781340,18820,district_apportioned
781341,18820,district_apportioned
781343,18820,district_apportioned
781344,18820,district_apportioned
781346,18820,district_apportioned
781347,18820,district_apportioned
781348,18820,district_apportioned
781349,18820,district_apportioned
781350,18820,district_apportioned
781351,18820,district_apportioned
781352,94090,district_apportioned
781353,18820,district_apportioned
781354,20788,district_apportioned
781355,18820,district_apportioned
781360,18820,district_apportioned
781364,20788,district_apportioned
781365,20788,district_apportioned
781366,20788,district_apportioned
781367,18820,district_apportioned
781368,18820,district_apportioned
781369,18820,district_apportioned
781370,18820,district_apportioned
781371,18820,district_apportioned
781372,18820,district_apportioned
781373,18820,district_apportioned
781374,18820,district_apportioned
781375,18820,district_apportioned
781376,20788,district_apportioned
781377,18820,district_apportioned
781378,18820,district_apportioned
781380,20788,district_apportioned
781381,20788,district_apportioned
781382,20788,district_apportioned
782001,100849,district_apportioned
782002,100849,district_apportioned
782003,100849,district_apportioned
782101,100849,district_apportioned
782102,100849,district_apportioned
782103,100849,district_apportioned
782104,136775,district_apportioned
782105,136775,district_apportioned
782106,100849,district_apportioned
782120,100849,district_apportioned
782121,100849,district_apportioned
782122,100849,district_apportioned
782123,100849,district_apportioned
782124,100849,district_apportioned
782125,100849,district_apportioned
782126,136775,district_apportioned
782127,136775,district_apportioned
782135,100849,district_apportioned
782136,100849,district_apportioned
782137,100849,district_apportioned
782138,100849,district_apportioned
782139,45539,district_apportioned
782140,100849,district_apportioned
782141,100849,district_apportioned
782142,100849,district_apportioned
782143,100849,district_apportioned
782144,45539,district_apportioned
782401,20788,district_apportioned
782402,20788,district_apportioned
782403,20788,district_apportioned
782410,136775,district_apportioned
782411,136775,district_apportioned
782412,136775,district_apportioned
782413,45539,district_apportioned
782425,45539,district_apportioned
782426,100849,district_apportioned
782427,100849,district_apportioned
782428,100849,district_apportioned
782429,100849,district_apportioned
782435,45539,district_apportioned
782439,100849,district_apportioned
782440,100849,district_apportioned
782441,45539,district_apportioned
782442,45539,district_apportioned
782445,100849,district_apportioned
782446,45539,district_apportioned
782447,45539,district_apportioned
782448,45539,district_apportioned
782450,45539,district_apportioned
782460,45539,district_apportioned
782461,45539,district_apportioned
782462,45539,district_apportioned
782470,45539,district_apportioned
782480,45539,district_apportioned
782481,45539,district_apportioned
782482,45539,district_apportioned
782485,45539,district_apportioned
782486,45539,district_apportioned
782490,45539,district_apportioned
783101,100818,district_apportioned
783120,100818,district_apportioned
783122,100818,district_apportioned
783123,52986,district_apportioned
783124,100818,district_apportioned
783125,100818,district_apportioned
783126,100818,district_apportioned
783127,108292,district_apportioned
783128,108292,district_apportioned
783129,100818,district_apportioned
783130,100818,district_apportioned
783131,108292,district_apportioned
783132,100818,district_apportioned
783133,100818,district_apportioned
783134,46175,district_apportioned
783135,108292,district_apportioned
783301,108292,district_apportioned
783323,108292,district_apportioned
783324,108292,district_apportioned
783325,108292,district_apportioned
783330,108292,district_apportioned
783331,108292,district_apportioned
783332,68242,district_apportioned
783333,68242,district_apportioned
783334,108292,district_apportioned
783335,108292,district_apportioned
783336,68242,district_apportioned
783337,108292,district_apportioned
783339,108292,district_apportioned
783345,108292,district_apportioned
783346,68242,district_apportioned
783347,68242,district_apportioned
783348,108292,district_apportioned
783349,108292,district_apportioned
783350,68242,district_apportioned
783354,68242,district_apportioned
783360,46175,district_apportioned
783361,68242,district_apportioned
783369,68242,district_apportioned
783370,68242,district_apportioned
783371,108292,district_apportioned
783372,68242,district_apportioned
783373,46175,district_apportioned
783375,68242,district_apportioned
783376,68242,district_apportioned
783380,46175,district_apportioned
783381,46175,district_apportioned
783382,46175,district_apportioned
783383,46175,district_apportioned
783384,46175,district_apportioned
783385,46175,district_apportioned
783388,46175,district_apportioned
783389,46175,district_apportioned
783390,46175,district_apportioned
783391,46175,district_apportioned
783392,46175,district_apportioned
783393,46175,district_apportioned
783394,46175,district_apportioned
784001,45812,district_apportioned
784010,45812,district_apportioned
784025,45812,district_apportioned
784026,45812,district_apportioned
784027,45812,district_apportioned
784028,45812,district_apportioned
784101,45812,district_apportioned
784102,45812,district_apportioned
784103,45812,district_apportioned
784104,45812,district_apportioned
784105,45812,district_apportioned
784110,45812,district_apportioned
784111,45812,district_apportioned
784112,45812,district_apportioned
784113,35712,district_apportioned
784114,35712,district_apportioned
784115,35712,district_apportioned
784116,35712,district_apportioned
784117,45812,district_apportioned
784125,35712,district_apportioned
784144,35712,district_apportioned
784145,35712,district_apportioned
784146,35712,district_apportioned
784147,35712,district_apportioned
784148,35712,district_apportioned
784149,45812,district_apportioned
784150,45812,district_apportioned
784153,45812,district_apportioned
784154,45812,district_apportioned
784160,69476,district_apportioned
784161,69476,district_apportioned
784163,69476,district_apportioned
784164,69476,district_apportioned
784165,69476,district_apportioned
784166,45812,district_apportioned
784167,45812,district_apportioned
784168,45812,district_apportioned
784169,45812,district_apportioned
784170,45812,district_apportioned
784171,45812,district_apportioned
784172,45812,district_apportioned
784173,45812,district_apportioned
784174,45812,district_apportioned
784175,45812,district_apportioned
784176,45812,district_apportioned
784177,45812,district_apportioned
784178,45812,district_apportioned
784179,45812,district_apportioned
784180,45812,district_apportioned
784182,45812,district_apportioned
784184,45812,district_apportioned
784189,45812,district_apportioned
784190,35712,district_apportioned
784501,45812,district_apportioned
784502,45812,district_apportioned
784504,45812,district_apportioned
784505,45812,district_apportioned
784506,45812,district_apportioned
784507,35712,district_apportioned
784508,35712,district_apportioned
784509,35712,district_apportioned
784510,35712,district_apportioned
784513,35712,district_apportioned
784514,35712,district_apportioned
784521,35712,district_apportioned
784522,35712,district_apportioned
784523,35712,district_apportioned
784524,35712,district_apportioned
784525,35712,district_apportioned
784526,35712,district_apportioned
784527,35712,district_apportioned
784528,35712,district_apportioned
784529,35712,district_apportioned
785001,36409,district_apportioned
785004,36409,district_apportioned
785006,36409,district_apportioned
785007,36409,district_apportioned
785008,36409,district_apportioned
785009,36409,district_apportioned
785010,36409,district_apportioned
785013,36409,district_apportioned
785014,36409,district_apportioned
785015,36409,district_apportioned
785101,36409,district_apportioned
785102,36409,district_apportioned
785104,46386,district_apportioned
785105,36409,district_apportioned
785106,36409,district_apportioned
785107,36409,district_apportioned
785108,36409,district_apportioned
785110,36409,district_apportioned
785111,36409,district_apportioned
785112,36409,district_apportioned
785601,46386,district_apportioned
785602,46386,district_apportioned
785603,46386,district_apportioned
785609,46386,district_apportioned
785610,46386,district_apportioned
785611,46386,district_apportioned
785612,46386,district_apportioned
785613,46386,district_apportioned
785614,46386,district_apportioned
785615,46386,district_apportioned
785616,36409,district_apportioned
785618,46386,district_apportioned
785619,46386,district_apportioned
785621,46386,district_apportioned
785622,46386,district_apportioned
785625,46386,district_apportioned
785626,46386,district_apportioned
785630,36409,district_apportioned
785631,36409,district_apportioned
785632,36409,district_apportioned
785633,36409,district_apportioned
785634,36409,district_apportioned
785635,36409,district_apportioned
785636,36409,district_apportioned
785640,39691,district_apportioned
785661,39691,district_apportioned
785662,39691,district_apportioned
785663,39691,district_apportioned
785664,39691,district_apportioned
785665,39691,district_apportioned
785666,36409,district_apportioned
785667,39691,district_apportioned
785669,39691,district_apportioned
785670,39691,district_apportioned
785671,46386,district_apportioned
785672,39691,district_apportioned
785673,39691,district_apportioned
785674,39691,district_apportioned
785675,47369,district_apportioned
785676,47369,district_apportioned
785680,39691,district_apportioned
785681,39691,district_apportioned
785682,39691,district_apportioned
785683,39691,district_apportioned
785684,39691,district_apportioned
785685,39691,district_apportioned
785686,39691,district_apportioned
785687,39691,district_apportioned
785688,39691,district_apportioned
785689,39691,district_apportioned
785690,39691,district_apportioned
785691,46386,district_apportioned
785692,39691,district_apportioned
785693,39691,district_apportioned
785696,39691,district_apportioned
785697,39691,district_apportioned
785698,39691,district_apportioned
785699,46386,district_apportioned
785700,36409,district_apportioned
785701,39691,district_apportioned
785702,46386,district_apportioned
785703,46386,district_apportioned
785704,36409,district_apportioned
785705,46386,district_apportioned
786001,47369,district_apportioned
786002,47369,district_apportioned
786003,47369,district_apportioned
786004,47369,district_apportioned
786005,47369,district_apportioned
786006,47369,district_apportioned
786007,47369,district_apportioned
786008,47369,district_apportioned
786010,47369,district_apportioned
786012,47369,district_apportioned
786101,47369,district_apportioned
786102,47369,district_apportioned
786103,47369,district_apportioned
786125,44264,district_apportioned
786126,44264,district_apportioned
786145,44264,district_apportioned
786146,44264,district_apportioned
786147,44264,district_apportioned
786148,44264,district_apportioned
786150,44264,district_apportioned
786151,44264,district_apportioned
786152,44264,district_apportioned
786153,44264,district_apportioned
786154,44264,district_apportioned
786155,44264,district_apportioned
786156,44264,district_apportioned
786157,44264,district_apportioned
786158,44264,district_apportioned
786159,44264,district_apportioned
786160,44264,district_apportioned
786170,44264,district_apportioned
786171,44264,district_apportioned
786173,44264,district_apportioned
786174,44264,district_apportioned
786179,44264,district_apportioned
786181,44264,district_apportioned
786182,44264,district_apportioned
786183,44264,district_apportioned
786184,47369,district_apportioned
786187,44264,district_apportioned
786188,44264,district_apportioned
786189,47369,district_apportioned
786190,44264,district_apportioned
786191,47369,district_apportioned
786192,44264,district_apportioned
786601,44264,district_apportioned
786602,47369,district_apportioned
786610,47369,district_apportioned
786611,47369,district_apportioned
786612,47369,district_apportioned
786613,47369,district_apportioned
786614,47369,district_apportioned
786621,47369,district_apportioned
786622,47369,district_apportioned
786623,47369,district_apportioned
786692,47369,district_apportioned
787001,69476,district_apportioned
787023,69476,district_apportioned
787026,68613,district_apportioned
787031,69476,district_apportioned
787032,69476,district_apportioned
787033,69476,district_apportioned
787034,68613,district_apportioned
787035,68613,district_apportioned
787051,69476,district_apportioned
787052,69476,district_apportioned
787053,68613,district_apportioned
787054,69476,district_apportioned
787055,69476,district_apportioned
787056,69476,district_apportioned
787057,68613,district_apportioned
787058,68613,district_apportioned
787059,68613,district_apportioned
787060,68613,district_apportioned
787061,68613,district_apportioned
787110,68613,district_apportioned
788001,37753,district_apportioned
788002,37753,district_apportioned
788003,37753,district_apportioned
788004,37753,district_apportioned
788005,37753,district_apportioned
788006,37753,district_apportioned
788007,37753,district_apportioned
788009,37753,district_apportioned
788010,37753,district_apportioned
788011,37753,district_apportioned
788013,37753,district_apportioned
788014,37753,district_apportioned
788015,37753,district_apportioned
788025,37753,district_apportioned
788026,37753,district_apportioned
788030,37753,district_apportioned
788031,37753,district_apportioned
788098,37753,district_apportioned
788099,37753,district_apportioned
788101,37753,district_apportioned
788102,37753,district_apportioned
788103,37753,district_apportioned
788104,37753,district_apportioned
788106,37753,district_apportioned
788107,37753,district_apportioned
788108,37753,district_apportioned
788109,37753,district_apportioned
788110,37753,district_apportioned
788111,37753,district_apportioned
788112,37753,district_apportioned
788113,37753,district_apportioned
788114,37753,district_apportioned
788115,37753,district_apportioned
788116,37753,district_apportioned
788117,32965,district_apportioned
788118,37753,district_apportioned
788119,37753,district_apportioned
788120,37753,district_apportioned
788121,37753,district_apportioned
788123,37753,district_apportioned
788126,37753,district_apportioned
788127,37753,district_apportioned
788150,32965,district_apportioned
788151,32965,district_apportioned
788152,32965,district_apportioned
788155,32965,district_apportioned
788156,32965,district_apportioned
788160,32965,district_apportioned
788161,32965,district_apportioned
788162,32965,district_apportioned
788163,32965,district_apportioned
788164,32965,district_apportioned
788165,32965,district_apportioned
788166,32965,district_apportioned
788168,32965,district_apportioned
788701,64668,district_apportioned
788709,64668,district_apportioned
788710,64668,district_apportioned
788711,64668,district_apportioned
788712,64668,district_apportioned
788713,64668,district_apportioned
788719,64668,district_apportioned
788720,64668,district_apportioned
788722,64668,district_apportioned
788723,64668,district_apportioned
788724,64668,district_apportioned
788725,64668,district_apportioned
788726,64668,district_apportioned
788727,64668,district_apportioned
788728,64668,district_apportioned
788733,64668,district_apportioned
788734,32965,district_apportioned
788735,32965,district_apportioned
788736,32965,district_apportioned
788737,32965,district_apportioned
788781,64668,district_apportioned
788801,32965,district_apportioned
788802,32965,district_apportioned
788803,64668,district_apportioned
788804,37753,district_apportioned
788805,37753,district_apportioned
788806,64668,district_apportioned
788815,37753,district_apportioned
788816,37753,district_apportioned
788817,37753,district_apportioned
788818,30586,district_apportioned
788819,30586,district_apportioned
788820,30586,district_apportioned
788830,30586,district_apportioned
788831,30586,district_apportioned
788832,30586,district_apportioned
788931,30586,district_apportioned
790001,22072,district_apportioned
790002,16789,district_apportioned
790003,16789,district_apportioned
790101,16789,district_apportioned
790102,39345,district_apportioned
790103,39345,district_apportioned
790104,16659,district_apportioned
790105,16659,district_apportioned
790106,16659,district_apportioned
790114,16789,district_apportioned
790116,16789,district_apportioned
791001,28068,district_apportioned
791002,17660,district_apportioned
791003,28068,district_apportioned
791101,28068,district_apportioned
791102,33071,district_apportioned
791103,33071,district_apportioned
791104,33071,district_apportioned
791105,17660,district_apportioned
791109,22072,district_apportioned
791110,22072,district_apportioned
791111,22072,district_apportioned
791112,22072,district_apportioned
791113,27677,district_apportioned
791114,22072,district_apportioned
791118,92076,district_apportioned
791119,27677,district_apportioned
791120,27677,district_apportioned
791121,22072,district_apportioned
791122,83448,district_apportioned
791123,22072,district_apportioned
791125,28068,district_apportioned
792001,36432,district_apportioned
792055,24704,district_apportioned
792056,24704,district_apportioned
792101,8004,district_apportioned
792102,36432,district_apportioned
792103,28239,district_apportioned
792104,36432,district_apportioned
792105,28239,district_apportioned
792110,54080,district_apportioned
792111,36432,district_apportioned
792120,24704,district_apportioned
792121,24704,district_apportioned
792122,24704,district_apportioned
792123,24704,district_apportioned
792129,55988,district_apportioned
792130,55988,district_apportioned
792131,28239,district_apportioned
793001,27531,district_apportioned
793002,27531,district_apportioned
793003,27531,district_apportioned
793004,27531,district_apportioned
793005,27531,district_apportioned
793006,27531,district_apportioned
793007,27531,district_apportioned
793008,27531,district_apportioned
793009,27531,district_apportioned
793010,27531,district_apportioned
793011,27531,district_apportioned
793012,27531,district_apportioned
793014,27531,district_apportioned
793015,27531,district_apportioned
793016,27531,district_apportioned
793017,27531,district_apportioned
793018,27531,district_apportioned
793019,27531,district_apportioned
793021,27531,district_apportioned
793022,27531,district_apportioned
793101,43140,district_apportioned
793102,43140,district_apportioned
793103,43140,district_apportioned
793104,27531,district_apportioned
793105,43140,district_apportioned
793106,27531,district_apportioned
793107,27531,district_apportioned
793108,27531,district_apportioned
793109,65854,district_apportioned
793110,27531,district_apportioned
793111,27531,district_apportioned
793112,27531,district_apportioned
793113,27531,district_apportioned
793114,76692,district_apportioned
793115,76692,district_apportioned
793119,76692,district_apportioned
793120,76692,district_apportioned
793121,27531,district_apportioned
793122,43140,district_apportioned
793123,43140,district_apportioned
793126,27531,district_apportioned
793150,65854,district_apportioned
793151,65854,district_apportioned
793160,65854,district_apportioned
793161,76692,district_apportioned
793200,65854,district_apportioned
793210,65854,district_apportioned
794001,58481,district_apportioned
794002,52986,district_apportioned
794003,58481,district_apportioned
794005,58481,district_apportioned
794101,58481,district_apportioned
794102,71167,district_apportioned
794103,58481,district_apportioned
794104,58481,district_apportioned
794105,58481,district_apportioned
794106,58481,district_apportioned
794107,52986,district_apportioned
794108,52986,district_apportioned
794109,58481,district_apportioned
794110,52986,district_apportioned
794111,52986,district_apportioned
794112,58481,district_apportioned
794114,71167,district_apportioned
794115,58481,district_apportioned
795001,64749,district_apportioned
795002,45611,district_apportioned
795003,45611,district_apportioned
795004,64749,district_apportioned
795005,45611,district_apportioned
795006,68536,district_apportioned
795007,68450,district_apportioned
795008,45611,district_apportioned
795009,64749,district_apportioned
795010,45611,district_apportioned
795011,39566,district_apportioned
795101,54919,district_apportioned
795102,48061,district_apportioned
795103,54919,district_apportioned
795104,68450,district_apportioned
795105,68450,district_apportioned
795106,68450,district_apportioned
795107,68450,district_apportioned
795112,68450,district_apportioned
795113,64749,district_apportioned
795114,45611,district_apportioned
795115,64749,district_apportioned
795116,54919,district_apportioned
795117,68536,district_apportioned
795118,39566,district_apportioned
795122,54919,district_apportioned
795124,39566,district_apportioned
795125,46884,district_apportioned
795126,39566,district_apportioned
795127,48061,district_apportioned
795128,68536,district_apportioned
795129,54919,district_apportioned
795130,45611,district_apportioned
795131,54919,district_apportioned
795132,64749,district_apportioned
795133,39566,district_apportioned
795134,39566,district_apportioned
795135,48061,district_apportioned
795136,45611,district_apportioned
795138,211084,district_apportioned
795139,68536,district_apportioned
795140,45611,district_apportioned
795141,46884,district_apportioned
795142,61333,district_apportioned
795144,61333,district_apportioned
795145,61333,district_apportioned
795146,64749,district_apportioned
795147,46884,district_apportioned
795148,211084,district_apportioned
795149,45611,district_apportioned
